event_id,customer_id,region,event_type,amount,event_ts
18498,100899,West,cart,0.0,2026-02-03 17:56:02
18499,100899,West,view,0.0,2026-03-28 11:32:40
18500,100899,West,purchase,113.31,2026-01-22 07:31:24
18501,100899,West,cart,0.0,2026-02-04 02:46:55
18502,100899,West,cart,0.0,2026-03-28 14:40:12
18503,100899,West,search,0.0,2026-02-03 01:06:10
18504,100899,West,search,0.0,2026-03-17 23:18:31
18505,100899,West,purchase,436.68,2026-03-31 08:32:06
18506,100899,West,search,0.0,2026-02-03 08:37:48
18507,100899,West,purchase,160.82,2026-03-22 16:59:37
18508,100899,West,purchase,127.54,2026-03-20 06:59:41
18509,100899,West,view,0.0,2026-01-09 08:04:36
18510,100899,West,search,0.0,2026-01-28 06:11:52
18511,100899,West,purchase,154.04,2026-03-05 23:44:19
18512,100899,West,view,0.0,2026-02-28 11:41:28
18513,100899,West,return,0.0,2026-03-09 07:41:04
18514,100899,West,view,0.0,2026-03-21 18:03:16
18515,100899,West,support,0.0,2026-01-07 06:34:41
18516,100899,West,view,0.0,2026-03-16 08:28:33
18517,100900,Midwest,return,0.0,2026-03-06 18:43:01
18518,100900,Midwest,search,0.0,2026-01-07 01:37:56
18519,100900,Midwest,view,0.0,2026-02-06 16:31:10
18520,100900,Midwest,view,0.0,2026-02-22 01:28:31
18521,100900,Midwest,cart,0.0,2026-02-02 12:48:50
18522,100900,Midwest,view,0.0,2026-01-26 03:17:25
18523,100900,Midwest,search,0.0,2026-02-01 10:56:12
18524,100900,Midwest,purchase,43.2,2026-03-01 12:33:35
18525,100900,Midwest,return,0.0,2026-03-22 06:32:24
18526,100900,Midwest,view,0.0,2026-03-13 16:03:46
18527,100900,Midwest,purchase,49.74,2026-02-03 23:57:46
18528,100900,Midwest,purchase,27.61,2026-01-05 11:48:40
18529,100900,Midwest,view,0.0,2026-02-26 19:44:32
18530,100900,Midwest,view,0.0,2026-01-26 05:10:30
18531,100900,Midwest,view,0.0,2026-02-06 21:20:52
18532,100900,Midwest,purchase,159.77,2026-03-02 02:32:12
18533,100901,South,purchase,62.17,2026-02-26 21:36:56
18534,100901,South,search,0.0,2026-02-13 06:48:46
18535,100901,South,view,0.0,2026-02-22 09:13:46
18536,100901,South,cart,0.0,2026-03-01 01:34:27
18537,100901,South,purchase,98.2,2026-03-26 13:35:49
18538,100901,South,view,0.0,2026-01-27 15:54:24
18539,100901,South,cart,0.0,2026-03-27 20:29:15
18540,100901,South,view,0.0,2026-03-08 01:52:54
18541,100901,South,view,0.0,2026-02-24 00:58:31
18542,100901,South,support,0.0,2026-03-20 08:56:28
18543,100901,South,view,0.0,2026-02-05 02:20:54
18544,100901,South,view,0.0,2026-01-01 13:36:37
18545,100901,South,cart,0.0,2026-01-04 03:33:14
18546,100901,South,purchase,77.64,2026-02-04 15:12:27
18547,100901,South,purchase,142.32,2026-01-29 06:30:58
18548,100901,South,cart,0.0,2026-02-27 21:48:35
18549,100901,South,view,0.0,2026-02-25 09:28:18
18550,100901,South,purchase,74.71,2026-03-20 07:09:23
18551,100901,South,search,0.0,2026-03-14 05:02:22
18552,100901,South,view,0.0,2026-01-03 09:14:01
18553,100901,South,return,0.0,2026-01-06 12:37:31
18554,100901,South,cart,0.0,2026-03-10 01:09:08
18555,100902,Midwest,purchase,237.26,2026-02-09 23:53:28
18556,100902,Midwest,purchase,186.58,2026-01-15 03:48:48
18557,100902,Midwest,cart,0.0,2026-03-27 22:02:28
18558,100902,Midwest,search,0.0,2026-03-05 20:35:44
18559,100902,Midwest,view,0.0,2026-03-10 23:30:49
18560,100902,Midwest,view,0.0,2026-02-19 04:19:41
18561,100902,Midwest,cart,0.0,2026-03-02 23:39:28
18562,100902,Midwest,cart,0.0,2026-03-29 17:51:37
18563,100902,Midwest,return,0.0,2026-03-02 17:08:29
18564,100902,Midwest,view,0.0,2026-02-22 14:03:13
18565,100902,Midwest,view,0.0,2026-01-31 20:32:04
18566,100902,Midwest,support,0.0,2026-03-09 10:00:47
18567,100902,Midwest,search,0.0,2026-01-17 20:22:28
18568,100902,Midwest,support,0.0,2026-03-30 03:30:41
18569,100902,Midwest,view,0.0,2026-03-02 07:17:09
18570,100902,Midwest,return,0.0,2026-01-20 08:05:36
18571,100902,Midwest,cart,0.0,2026-01-06 09:54:12
18572,100902,Midwest,view,0.0,2026-03-01 14:34:52
18573,100902,Midwest,view,0.0,2026-02-26 20:49:57
18574,100902,Midwest,purchase,101.26,2026-03-04 19:40:37
18575,100902,Midwest,support,0.0,2026-01-29 03:52:20
18576,100902,Midwest,purchase,168.7,2026-01-09 15:10:53
18577,100902,Midwest,search,0.0,2026-02-14 05:02:25
18578,100902,Midwest,cart,0.0,2026-01-01 15:12:15
18579,100902,Midwest,view,0.0,2026-03-19 05:38:19
18580,100902,Midwest,search,0.0,2026-03-12 14:13:48
18581,100902,Midwest,return,0.0,2026-03-09 12:16:29
18582,100902,Midwest,view,0.0,2026-03-15 17:21:58
18583,100902,Midwest,purchase,61.07,2026-01-04 21:53:50
18584,100902,Midwest,purchase,98.88,2026-02-01 11:03:12
18585,100903,South,support,0.0,2026-01-22 00:06:02
18586,100903,South,view,0.0,2026-03-03 21:24:38
18587,100903,South,view,0.0,2026-01-02 19:06:59
18588,100903,South,support,0.0,2026-03-20 16:42:23
18589,100903,South,cart,0.0,2026-02-18 00:40:59
18590,100903,South,search,0.0,2026-03-05 09:44:52
18591,100903,South,view,0.0,2026-02-08 05:40:12
18592,100903,South,return,0.0,2026-03-30 10:46:05
18593,100903,South,purchase,75.31,2026-02-07 02:02:18
18594,100903,South,view,0.0,2026-02-18 21:27:03
18595,100903,South,view,0.0,2026-01-17 07:56:13
18596,100903,South,cart,0.0,2026-03-02 15:51:30
18597,100903,South,cart,0.0,2026-01-13 17:32:29
18598,100903,South,view,0.0,2026-02-04 23:06:46
18599,100903,South,view,0.0,2026-03-30 11:30:16
18600,100903,South,purchase,32.07,2026-01-17 04:38:01
18601,100903,South,cart,0.0,2026-03-31 15:51:25
18602,100903,South,cart,0.0,2026-03-10 23:56:41
18603,100903,South,purchase,55.51,2026-02-20 04:22:02
18604,100903,South,cart,0.0,2026-03-09 19:17:56
18605,100903,South,return,0.0,2026-03-06 19:32:53
18606,100903,South,view,0.0,2026-01-09 15:54:46
18607,100903,South,view,0.0,2026-02-23 01:48:35
18608,100904,Northeast,search,0.0,2026-03-09 03:41:10
18609,100904,Northeast,purchase,44.43,2026-01-10 00:13:36
18610,100904,Northeast,search,0.0,2026-03-08 02:03:11
18611,100904,Northeast,return,0.0,2026-01-14 11:35:10
18612,100904,Northeast,search,0.0,2026-03-25 14:22:42
18613,100904,Northeast,search,0.0,2026-03-15 22:49:07
18614,100904,Northeast,search,0.0,2026-01-26 18:20:11
18615,100904,Northeast,search,0.0,2026-01-22 15:28:08
18616,100904,Northeast,support,0.0,2026-01-09 19:17:54
18617,100904,Northeast,view,0.0,2026-03-01 13:10:36
18618,100904,Northeast,cart,0.0,2026-03-16 23:42:58
18619,100904,Northeast,purchase,101.06,2026-02-14 19:10:42
18620,100904,Northeast,cart,0.0,2026-03-31 09:21:07
18621,100904,Northeast,cart,0.0,2026-03-20 19:56:36
18622,100904,Northeast,view,0.0,2026-02-18 09:01:45
18623,100904,Northeast,purchase,98.44,2026-02-03 20:51:54
18624,100904,Northeast,view,0.0,2026-02-19 04:57:02
18625,100905,South,purchase,32.69,2026-03-09 17:00:21
18626,100905,South,purchase,69.73,2026-01-14 10:39:03
18627,100905,South,purchase,46.08,2026-03-06 02:41:27
18628,100905,South,purchase,73.79,2026-01-07 14:50:55
18629,100905,South,view,0.0,2026-03-19 07:36:21
18630,100905,South,purchase,23.4,2026-01-02 18:01:37
18631,100905,South,support,0.0,2026-03-05 06:14:26
18632,100905,South,search,0.0,2026-01-27 22:00:04
18633,100905,South,cart,0.0,2026-03-05 03:27:52
18634,100905,South,view,0.0,2026-03-03 13:07:56
18635,100905,South,search,0.0,2026-02-26 02:07:22
18636,100905,South,return,0.0,2026-02-05 01:00:34
18637,100905,South,support,0.0,2026-03-13 18:54:26
18638,100905,South,cart,0.0,2026-02-25 11:49:52
18639,100905,South,search,0.0,2026-03-17 15:23:08
18640,100905,South,cart,0.0,2026-02-22 18:09:32
18641,100905,South,cart,0.0,2026-01-31 00:57:25
18642,100905,South,view,0.0,2026-01-21 09:45:37
18643,100906,South,view,0.0,2026-03-13 06:48:47
18644,100906,South,cart,0.0,2026-01-18 16:04:50
18645,100906,South,search,0.0,2026-03-10 02:29:54
18646,100906,South,cart,0.0,2026-02-06 23:50:57
18647,100906,South,view,0.0,2026-03-20 20:47:29
18648,100906,South,search,0.0,2026-01-31 19:28:28
18649,100906,South,search,0.0,2026-03-19 22:14:12
18650,100906,South,support,0.0,2026-01-16 14:24:46
18651,100906,South,search,0.0,2026-02-20 05:43:22
18652,100906,South,return,0.0,2026-02-21 01:10:59
18653,100906,South,search,0.0,2026-01-15 13:39:18
18654,100906,South,view,0.0,2026-03-16 19:50:56
18655,100906,South,view,0.0,2026-03-30 11:23:34
18656,100906,South,view,0.0,2026-02-20 05:19:50
18657,100906,South,cart,0.0,2026-01-24 18:03:06
18658,100906,South,view,0.0,2026-02-28 06:38:53
18659,100906,South,cart,0.0,2026-01-30 10:32:56
18660,100906,South,cart,0.0,2026-02-24 20:12:52
18661,100906,South,cart,0.0,2026-02-22 04:22:29
18662,100906,South,cart,0.0,2026-01-23 18:55:36
18663,100906,South,cart,0.0,2026-03-20 22:53:03
18664,100906,South,purchase,101.35,2026-02-20 14:26:31
18665,100906,South,purchase,177.73,2026-03-27 00:27:32
18666,100906,South,search,0.0,2026-01-13 06:21:57
18667,100906,South,return,0.0,2026-01-02 16:51:33
18668,100906,South,view,0.0,2026-01-04 03:24:48
18669,100907,Northeast,search,0.0,2026-02-15 19:37:07
18670,100907,Northeast,cart,0.0,2026-03-26 03:33:15
18671,100907,Northeast,view,0.0,2026-01-01 21:36:26
18672,100907,Northeast,cart,0.0,2026-02-26 01:33:05
18673,100907,Northeast,cart,0.0,2026-03-08 12:59:19
18674,100907,Northeast,return,0.0,2026-01-23 15:35:23
18675,100907,Northeast,search,0.0,2026-01-05 07:05:28
18676,100907,Northeast,search,0.0,2026-01-29 18:12:18
18677,100907,Northeast,support,0.0,2026-01-18 21:39:26
18678,100907,Northeast,view,0.0,2026-01-14 22:24:26
18679,100907,Northeast,view,0.0,2026-02-15 09:55:09
18680,100907,Northeast,search,0.0,2026-02-22 07:15:39
18681,100907,Northeast,purchase,39.2,2026-03-13 03:31:34
18682,100907,Northeast,view,0.0,2026-03-08 04:16:16
18683,100907,Northeast,purchase,98.66,2026-01-03 01:22:13
18684,100907,Northeast,search,0.0,2026-02-18 03:40:22
18685,100907,Northeast,search,0.0,2026-03-17 22:52:23
18686,100907,Northeast,search,0.0,2026-01-21 17:13:24
18687,100908,Northeast,support,0.0,2026-03-28 05:08:55
18688,100908,Northeast,search,0.0,2026-03-31 01:05:23
18689,100908,Northeast,search,0.0,2026-03-13 19:37:16
18690,100908,Northeast,return,0.0,2026-03-21 08:54:38
18691,100908,Northeast,search,0.0,2026-03-13 16:33:52
18692,100908,Northeast,search,0.0,2026-01-06 18:43:44
18693,100908,Northeast,view,0.0,2026-01-19 23:51:34
18694,100908,Northeast,search,0.0,2026-03-14 11:53:43
18695,100908,Northeast,cart,0.0,2026-02-01 21:06:40
18696,100908,Northeast,cart,0.0,2026-02-15 21:14:05
18697,100908,Northeast,view,0.0,2026-01-18 09:56:40
18698,100908,Northeast,view,0.0,2026-01-08 04:38:29
18699,100908,Northeast,search,0.0,2026-02-04 10:06:31
18700,100908,Northeast,view,0.0,2026-01-10 06:53:32
18701,100908,Northeast,view,0.0,2026-01-08 15:52:43
18702,100908,Northeast,search,0.0,2026-03-31 06:22:49
18703,100908,Northeast,support,0.0,2026-03-30 12:13:06
18704,100908,Northeast,search,0.0,2026-01-12 05:36:37
18705,100908,Northeast,cart,0.0,2026-02-20 01:08:22
18706,100908,Northeast,search,0.0,2026-01-23 22:07:18
18707,100908,Northeast,view,0.0,2026-03-19 02:49:27
18708,100908,Northeast,search,0.0,2026-01-28 17:44:00
18709,100908,Northeast,search,0.0,2026-03-23 14:54:10
18710,100908,Northeast,search,0.0,2026-02-02 16:08:57
18711,100908,Northeast,view,0.0,2026-03-20 08:27:56
18712,100908,Northeast,return,0.0,2026-01-27 17:29:32
18713,100908,Northeast,purchase,142.0,2026-01-19 07:40:16
18714,100908,Northeast,cart,0.0,2026-01-31 08:56:38
18715,100908,Northeast,cart,0.0,2026-01-15 08:17:20
18716,100909,West,support,0.0,2026-02-09 02:43:48
18717,100909,West,purchase,180.2,2026-03-22 05:26:05
18718,100909,West,view,0.0,2026-01-05 23:12:14
18719,100909,West,view,0.0,2026-01-30 02:52:54
18720,100909,West,search,0.0,2026-03-23 18:17:45
18721,100909,West,view,0.0,2026-01-10 19:48:25
18722,100909,West,cart,0.0,2026-03-24 17:42:13
18723,100909,West,view,0.0,2026-01-15 22:58:21
18724,100909,West,purchase,351.49,2026-02-09 19:51:19
18725,100909,West,purchase,137.03,2026-02-13 00:56:21
18726,100909,West,view,0.0,2026-03-05 16:27:35
18727,100909,West,purchase,107.19,2026-03-12 16:19:26
18728,100909,West,cart,0.0,2026-03-23 06:59:13
18729,100909,West,search,0.0,2026-03-09 16:43:54
18730,100909,West,view,0.0,2026-02-17 02:30:59
18731,100909,West,view,0.0,2026-02-26 11:12:51
18732,100909,West,cart,0.0,2026-01-02 10:31:36
18733,100909,West,search,0.0,2026-03-20 00:51:33
18734,100909,West,view,0.0,2026-03-22 12:35:36
18735,100909,West,support,0.0,2026-03-01 15:47:06
18736,100909,West,view,0.0,2026-03-07 23:23:04
18737,100909,West,view,0.0,2026-02-25 02:18:49
18738,100909,West,purchase,135.51,2026-02-22 11:28:07
18739,100910,Midwest,support,0.0,2026-02-26 15:34:00
18740,100910,Midwest,support,0.0,2026-01-29 11:30:45
18741,100910,Midwest,search,0.0,2026-01-31 14:34:57
18742,100910,Midwest,cart,0.0,2026-03-28 15:49:59
18743,100910,Midwest,view,0.0,2026-01-26 13:25:35
18744,100910,Midwest,view,0.0,2026-01-01 08:42:00
18745,100910,Midwest,cart,0.0,2026-01-09 10:54:58
18746,100910,Midwest,view,0.0,2026-02-11 19:33:08
18747,100910,Midwest,support,0.0,2026-01-08 07:28:38
18748,100910,Midwest,view,0.0,2026-01-09 00:22:30
18749,100910,Midwest,cart,0.0,2026-01-19 19:40:08
18750,100910,Midwest,purchase,511.48,2026-02-15 21:45:25
18751,100910,Midwest,purchase,248.75,2026-01-28 10:59:13
18752,100910,Midwest,cart,0.0,2026-03-10 00:39:36
18753,100910,Midwest,view,0.0,2026-02-09 14:26:00
18754,100910,Midwest,purchase,170.95,2026-02-25 07:18:01
18755,100910,Midwest,cart,0.0,2026-02-06 04:00:10
18756,100910,Midwest,search,0.0,2026-03-21 14:20:00
18757,100910,Midwest,view,0.0,2026-03-18 10:04:33
18758,100910,Midwest,view,0.0,2026-03-25 15:16:13
18759,100910,Midwest,view,0.0,2026-02-21 05:53:27
18760,100910,Midwest,view,0.0,2026-02-02 18:49:59
18761,100911,South,purchase,255.63,2026-01-03 17:30:37
18762,100911,South,view,0.0,2026-03-12 02:29:28
18763,100911,South,cart,0.0,2026-01-01 05:04:44
18764,100911,South,return,0.0,2026-03-07 18:09:42
18765,100911,South,view,0.0,2026-03-21 21:03:09
18766,100911,South,support,0.0,2026-01-21 10:40:19
18767,100911,South,cart,0.0,2026-01-01 23:27:18
18768,100911,South,purchase,198.65,2026-02-23 15:29:49
18769,100911,South,view,0.0,2026-03-03 13:07:14
18770,100911,South,return,0.0,2026-03-31 03:20:17
18771,100911,South,cart,0.0,2026-01-04 23:13:43
18772,100911,South,view,0.0,2026-01-24 17:50:56
18773,100911,South,view,0.0,2026-01-04 18:18:58
18774,100911,South,view,0.0,2026-03-13 07:46:07
18775,100911,South,view,0.0,2026-01-19 15:50:35
18776,100911,South,support,0.0,2026-03-26 09:03:19
18777,100911,South,cart,0.0,2026-01-04 17:31:23
18778,100911,South,cart,0.0,2026-03-23 14:25:05
18779,100911,South,search,0.0,2026-03-15 21:24:57
18780,100911,South,view,0.0,2026-02-21 02:58:52
18781,100911,South,view,0.0,2026-01-11 23:05:07
18782,100911,South,cart,0.0,2026-01-28 10:18:29
18783,100911,South,purchase,164.99,2026-02-23 17:05:11
18784,100911,South,purchase,197.14,2026-03-10 09:22:44
18785,100912,West,cart,0.0,2026-03-09 01:52:24
18786,100912,West,cart,0.0,2026-01-15 13:38:10
18787,100912,West,support,0.0,2026-02-17 02:26:08
18788,100912,West,search,0.0,2026-02-01 01:40:45
18789,100912,West,search,0.0,2026-03-12 02:11:44
18790,100912,West,view,0.0,2026-03-14 07:32:52
18791,100912,West,view,0.0,2026-02-04 00:29:35
18792,100912,West,search,0.0,2026-03-28 14:50:44
18793,100912,West,purchase,181.68,2026-01-08 09:07:58
18794,100912,West,view,0.0,2026-02-04 22:46:00
18795,100912,West,return,0.0,2026-02-28 02:19:30
18796,100912,West,view,0.0,2026-03-11 18:23:35
18797,100912,West,support,0.0,2026-02-02 02:30:03
18798,100912,West,view,0.0,2026-01-02 12:07:51
18799,100912,West,return,0.0,2026-03-24 16:09:52
18800,100912,West,search,0.0,2026-01-06 15:59:35
18801,100912,West,return,0.0,2026-02-11 20:23:20
18802,100912,West,view,0.0,2026-03-04 05:45:46
18803,100912,West,view,0.0,2026-01-29 15:10:48
18804,100913,Northeast,support,0.0,2026-03-02 15:02:07
18805,100913,Northeast,cart,0.0,2026-01-18 02:57:04
18806,100913,Northeast,purchase,99.98,2026-01-17 16:58:32
18807,100913,Northeast,view,0.0,2026-03-22 01:40:42
18808,100913,Northeast,view,0.0,2026-03-24 01:19:06
18809,100913,Northeast,purchase,74.68,2026-01-26 06:55:30
18810,100913,Northeast,support,0.0,2026-01-27 11:18:07
18811,100913,Northeast,support,0.0,2026-02-25 12:15:53
18812,100913,Northeast,cart,0.0,2026-03-15 12:44:05
18813,100913,Northeast,support,0.0,2026-03-24 15:37:49
18814,100913,Northeast,search,0.0,2026-02-08 20:38:38
18815,100913,Northeast,return,0.0,2026-01-01 13:58:42
18816,100913,Northeast,search,0.0,2026-01-03 01:35:18
18817,100913,Northeast,search,0.0,2026-03-08 16:26:57
18818,100913,Northeast,search,0.0,2026-01-20 08:37:19
18819,100913,Northeast,search,0.0,2026-02-02 05:46:29
18820,100913,Northeast,cart,0.0,2026-02-22 07:24:41
18821,100913,Northeast,cart,0.0,2026-03-14 16:47:48
18822,100913,Northeast,cart,0.0,2026-03-20 03:24:51
18823,100913,Northeast,search,0.0,2026-01-28 14:19:57
18824,100913,Northeast,view,0.0,2026-03-30 15:24:32
18825,100913,Northeast,purchase,53.25,2026-03-09 00:30:13
18826,100914,South,return,0.0,2026-03-05 07:29:30
18827,100914,South,support,0.0,2026-01-27 21:29:17
18828,100914,South,purchase,123.39,2026-02-09 12:57:59
18829,100914,South,cart,0.0,2026-03-06 18:02:48
18830,100914,South,search,0.0,2026-01-22 04:45:29
18831,100914,South,view,0.0,2026-02-12 09:39:03
18832,100914,South,return,0.0,2026-03-29 12:52:23
18833,100914,South,cart,0.0,2026-02-21 02:04:20
18834,100914,South,view,0.0,2026-03-14 18:07:53
18835,100914,South,view,0.0,2026-02-08 21:06:44
18836,100914,South,view,0.0,2026-02-28 15:20:09
18837,100914,South,view,0.0,2026-02-19 06:41:13
18838,100914,South,cart,0.0,2026-02-15 06:51:02
18839,100914,South,search,0.0,2026-02-03 21:32:01
18840,100914,South,purchase,142.42,2026-01-07 21:17:58
18841,100914,South,support,0.0,2026-02-06 07:56:18
18842,100914,South,view,0.0,2026-02-03 05:10:01
18843,100914,South,purchase,150.79,2026-03-06 15:40:46
18844,100914,South,search,0.0,2026-02-07 17:36:51
18845,100914,South,view,0.0,2026-01-02 21:16:53
18846,100914,South,view,0.0,2026-02-01 22:14:11
18847,100915,West,view,0.0,2026-03-11 10:24:07
18848,100915,West,purchase,73.85,2026-01-16 22:04:47
18849,100915,West,view,0.0,2026-02-27 23:07:33
18850,100915,West,view,0.0,2026-03-26 09:28:53
18851,100915,West,purchase,67.26,2026-03-14 13:54:03
18852,100915,West,support,0.0,2026-01-05 14:56:49
18853,100915,West,purchase,82.28,2026-03-20 07:38:53
18854,100915,West,view,0.0,2026-01-17 17:29:34
18855,100915,West,cart,0.0,2026-03-30 09:18:38
18856,100915,West,cart,0.0,2026-03-08 20:48:38
18857,100915,West,purchase,43.35,2026-02-15 12:17:57
18858,100915,West,view,0.0,2026-01-05 13:40:10
18859,100915,West,view,0.0,2026-01-10 05:18:17
18860,100916,Midwest,support,0.0,2026-01-31 06:39:16
18861,100916,Midwest,support,0.0,2026-02-21 13:11:22
18862,100916,Midwest,support,0.0,2026-03-07 06:47:08
18863,100916,Midwest,cart,0.0,2026-02-03 20:05:14
18864,100916,Midwest,purchase,106.7,2026-02-08 00:11:18
18865,100916,Midwest,purchase,117.13,2026-01-15 09:23:26
18866,100916,Midwest,view,0.0,2026-01-15 05:39:40
18867,100916,Midwest,support,0.0,2026-02-05 11:04:20
18868,100916,Midwest,view,0.0,2026-03-30 05:32:09
18869,100916,Midwest,view,0.0,2026-03-25 08:20:12
18870,100916,Midwest,view,0.0,2026-01-14 22:09:10
18871,100916,Midwest,view,0.0,2026-01-04 04:32:50
18872,100916,Midwest,view,0.0,2026-02-12 19:21:24
18873,100916,Midwest,view,0.0,2026-02-28 23:06:46
18874,100916,Midwest,support,0.0,2026-03-11 05:25:25
18875,100916,Midwest,search,0.0,2026-02-01 09:07:00
18876,100916,Midwest,cart,0.0,2026-02-10 13:24:12
18877,100916,Midwest,purchase,55.57,2026-01-13 06:31:03
18878,100916,Midwest,purchase,76.16,2026-03-18 07:42:37
18879,100916,Midwest,purchase,62.49,2026-01-09 01:05:36
18880,100916,Midwest,return,0.0,2026-03-28 04:49:26
18881,100916,Midwest,search,0.0,2026-02-10 19:49:16
18882,100916,Midwest,view,0.0,2026-01-30 19:06:01
18883,100916,Midwest,purchase,102.04,2026-02-10 11:49:15
18884,100916,Midwest,cart,0.0,2026-03-04 18:48:41
18885,100917,South,cart,0.0,2026-01-06 03:57:53
18886,100917,South,view,0.0,2026-01-15 02:35:22
18887,100917,South,view,0.0,2026-01-07 22:55:26
18888,100917,South,purchase,162.38,2026-03-14 07:11:20
18889,100917,South,cart,0.0,2026-01-24 17:24:42
18890,100917,South,search,0.0,2026-02-15 01:23:51
18891,100917,South,purchase,105.2,2026-01-21 03:10:28
18892,100917,South,cart,0.0,2026-03-31 00:30:51
18893,100917,South,view,0.0,2026-03-08 00:44:31
18894,100917,South,purchase,147.29,2026-01-15 05:22:06
18895,100917,South,view,0.0,2026-03-15 01:30:32
18896,100917,South,view,0.0,2026-01-28 12:07:54
18897,100917,South,search,0.0,2026-01-12 17:34:20
18898,100917,South,view,0.0,2026-02-17 11:15:42
18899,100917,South,purchase,413.22,2026-02-12 04:34:37
18900,100917,South,view,0.0,2026-01-25 21:55:32
18901,100917,South,cart,0.0,2026-01-11 04:45:34
18902,100917,South,cart,0.0,2026-01-07 09:28:12
18903,100917,South,purchase,197.85,2026-03-18 08:44:16
18904,100917,South,view,0.0,2026-01-21 15:12:41
18905,100917,South,view,0.0,2026-03-15 17:25:43
18906,100917,South,purchase,103.83,2026-03-26 20:15:16
18907,100917,South,view,0.0,2026-01-21 09:26:44
18908,100917,South,view,0.0,2026-03-06 09:02:39
18909,100917,South,search,0.0,2026-03-15 18:10:48
18910,100918,South,purchase,48.62,2026-01-27 00:26:58
18911,100918,South,return,0.0,2026-03-05 16:44:36
18912,100918,South,view,0.0,2026-03-06 20:21:45
18913,100918,South,cart,0.0,2026-01-19 14:53:40
18914,100918,South,view,0.0,2026-01-30 09:04:24
18915,100918,South,return,0.0,2026-02-27 21:52:55
18916,100918,South,search,0.0,2026-03-01 02:56:26
18917,100918,South,return,0.0,2026-01-20 07:46:02
18918,100918,South,search,0.0,2026-03-31 04:58:17
18919,100918,South,search,0.0,2026-01-11 05:57:38
18920,100918,South,view,0.0,2026-02-25 17:50:14
18921,100918,South,view,0.0,2026-01-08 11:42:28
18922,100918,South,search,0.0,2026-03-30 23:19:24
18923,100918,South,purchase,56.06,2026-02-11 07:27:17
18924,100918,South,support,0.0,2026-02-11 08:40:13
18925,100918,South,view,0.0,2026-03-20 13:27:15
18926,100918,South,view,0.0,2026-03-11 01:11:01
18927,100918,South,view,0.0,2026-03-05 13:40:13
18928,100919,Northeast,search,0.0,2026-03-10 03:53:13
18929,100919,Northeast,purchase,38.95,2026-02-10 11:18:39
18930,100919,Northeast,search,0.0,2026-01-09 19:37:24
18931,100919,Northeast,cart,0.0,2026-02-15 20:11:55
18932,100919,Northeast,view,0.0,2026-03-20 09:49:53
18933,100919,Northeast,search,0.0,2026-03-11 18:51:35
18934,100919,Northeast,cart,0.0,2026-03-11 16:49:07
18935,100919,Northeast,view,0.0,2026-01-03 20:47:27
18936,100919,Northeast,cart,0.0,2026-01-10 11:10:52
18937,100919,Northeast,view,0.0,2026-03-08 23:32:49
18938,100919,Northeast,return,0.0,2026-01-18 21:12:09
18939,100919,Northeast,cart,0.0,2026-03-18 10:29:42
18940,100919,Northeast,cart,0.0,2026-03-14 20:21:18
18941,100919,Northeast,view,0.0,2026-02-23 09:14:26
18942,100919,Northeast,view,0.0,2026-01-26 19:26:34
18943,100919,Northeast,search,0.0,2026-03-14 09:52:10
18944,100919,Northeast,purchase,31.26,2026-01-12 23:14:38
18945,100919,Northeast,view,0.0,2026-01-12 10:08:24
18946,100919,Northeast,purchase,39.43,2026-03-23 08:07:56
18947,100919,Northeast,purchase,61.82,2026-03-15 17:44:18
18948,100919,Northeast,cart,0.0,2026-01-05 06:39:27
18949,100920,Northeast,search,0.0,2026-03-25 21:29:31
18950,100920,Northeast,return,0.0,2026-03-08 01:00:26
18951,100920,Northeast,purchase,115.21,2026-03-29 18:29:26
18952,100920,Northeast,support,0.0,2026-01-11 10:04:52
18953,100920,Northeast,cart,0.0,2026-02-13 13:34:52
18954,100920,Northeast,support,0.0,2026-02-23 23:01:18
18955,100920,Northeast,support,0.0,2026-01-23 07:50:45
18956,100920,Northeast,search,0.0,2026-01-27 17:01:20
18957,100920,Northeast,cart,0.0,2026-03-20 09:52:19
18958,100920,Northeast,view,0.0,2026-03-12 22:55:24
18959,100920,Northeast,view,0.0,2026-03-10 21:31:48
18960,100920,Northeast,view,0.0,2026-03-09 04:18:49
18961,100921,Northeast,search,0.0,2026-01-14 08:02:22
18962,100921,Northeast,view,0.0,2026-01-30 16:17:50
18963,100921,Northeast,purchase,109.98,2026-01-01 08:14:21
18964,100921,Northeast,view,0.0,2026-03-10 19:53:46
18965,100921,Northeast,support,0.0,2026-01-12 20:42:09
18966,100921,Northeast,search,0.0,2026-01-05 01:42:26
18967,100921,Northeast,view,0.0,2026-02-28 07:52:11
18968,100921,Northeast,cart,0.0,2026-03-19 04:36:52
18969,100921,Northeast,view,0.0,2026-03-09 04:48:28
18970,100921,Northeast,view,0.0,2026-03-27 07:59:47
18971,100921,Northeast,support,0.0,2026-01-29 23:33:39
18972,100921,Northeast,cart,0.0,2026-03-21 21:41:27
18973,100921,Northeast,search,0.0,2026-03-19 21:10:57
18974,100921,Northeast,cart,0.0,2026-03-22 23:05:52
18975,100921,Northeast,view,0.0,2026-02-16 14:19:25
18976,100921,Northeast,search,0.0,2026-02-02 10:15:00
18977,100921,Northeast,view,0.0,2026-01-23 01:08:43
18978,100921,Northeast,return,0.0,2026-03-28 00:16:43
18979,100921,Northeast,purchase,107.14,2026-03-28 05:26:34
